"","AAXJ US Equity","EIDO US Equity","EPHE US Equity","EWA US Equity","EWD US Equity","EWG US Equity","EWH US Equity","EWI US Equity","EWL US Equity","EWM US Equity","EWN US Equity","EWP US Equity","EWQ US Equity","EWS US Equity","EWT US Equity","EWU US Equity","EWY US Equity","EZU US Equity","IEV US Equity","INDA US Equity","MCHI US Equity","PAK US Equity","SPY US Equity","THD US Equity","XLB US Equity","XLC US Equity","XLE US Equity","XLF US Equity","XLI US Equity","XLK US Equity","XLP US Equity","XLU US Equity","XLY US Equity"
"11",-0.00524012266650786,0.0259599433542383,0.000662441142260217,0.0107000991652497,0.00619764188595351,0.0170399114624005,0.00125689501344817,0.0151879997081235,0.00979231063791142,0.00553698807801672,0.011854517181205,0.0318449474774374,0.0180456034710088,0.0123562928112555,-0.0078718329407651,0.0107540647804378,-0.00228203235116453,0.0178274237680178,0.0132137570404309,-0.00934242077850633,-0.00739708519938576,-0.0163880256480862,0.00815799722242994,-0.0181846100448755,0.00867088782591852,0.0152325817590901,-0.00106273549776215,0.00226666632244998,0.0048910500454673,0.0141501306192588,0.0138274861313794,0.00533620551193748,0.00495920105400316
"12",0.0121002065188112,0.0168634596120931,0.00364256832146581,0.0136749505249822,0.0029167991067971,0.00689830326355567,0.0108685754426132,0.00340024291640528,0.00515067936190228,-0.000967357872804886,0.00455531415989441,0.00668173162953956,0.00451156402749797,-0.0164133854757142,0.00680162398852335,0.00278657378087388,0.00869079577835752,0.0059985157676592,0.00486351318601419,0.0139939616879512,0.0153791430093944,-0.000927836700740592,0.00845808870513531,0.0229366076030897,0.00498676008618282,0.0158083549586934,0.00611653808926693,0.00489656931053939,0.00347716075474502,0.0116732404901918,0.0030735888581781,0.00777104685934682,0.00785804669341306
"13",0.0187063363071369,0.0248795774156267,0,0.00826664031880919,0.00904987016445835,0.00554719089787259,0.0153029162403941,0.00576140952057935,0.00542765908622411,0.00324006256672527,0.00453637244561067,0.00568877798098244,0.00545412045814597,0.0124091545845233,0.0225151895574818,0.00858911203738777,0.0145100240093017,0.00572399332710938,0.00637884443567449,0.0123006807726642,0.021237457525751,-0.020391334283381,0.00900457932781795,0.00527605186308322,0.00889627881553157,0.00571203466614145,0.0149328877525192,0.0228743092081656,0.0185697706430497,0.00759918845807039,-0.00383083586399169,-0.0308444934335621,0.0119671829544539
"14",-0.00441827412110618,0.00213050174640594,-0.000990948306562101,-0.0056092709943889,0.00352360817477093,0.00356774174875296,-0.0036671975935072,0.000335768014826154,-0.000299801357423135,0.0106787106354018,0.00677126905806635,-0.00439894742507196,0.00446693801639175,0.0139477566753938,-0.000550121135945547,0.00150281778334382,-0.00148966228946579,0.00284570785080596,0.00240464807852825,0.00711379823296054,-0.0105505071782318,-0.000948029977361764,0.00359840049292437,0.0110924726692847,0.00847826956787867,-0.000411280846063455,0.00742209913300407,-0.00366615211900079,0.00312879041115521,0.00237487443256934,0.0119190106971248,0.00950858823155842,0.00215037880186686
"15",-0.0165023892249859,-0.00680084585756358,0.00924665920651702,-0.0243064743658765,-0.0236199659133948,-0.0203670804300679,-0.0122633308597477,-0.0225659177629953,-0.012297476656851,-0.00959866793995923,-0.015695059659881,-0.0214645818041116,-0.0181079090306262,-0.0187582268313504,-0.0190042065511383,-0.0192572214580466,-0.0202926131211321,-0.0177359635811837,-0.0183176056845025,-0.00647328859285679,-0.0196255226705896,-0.00946475462807694,-0.00731448788367184,-0.011206643347307,-0.0168150579535621,-0.00135190736495627,-0.0211963487603023,-0.00478378643487198,-0.0164110952218646,-0.00390150268116707,-0.00322986090362032,0.00903490720609867,-0.00232434209780363
"16",0.0139592192988489,0.00855831707975474,0.00850773681915062,0.0191286879818644,0.00621182428564682,0.00791935797264443,0.00993418708383964,0.00551379861924595,0.00698337701616869,0.0142161346947856,0.0087867254975269,0.00483803204905464,0.0103527298917772,0.00637084625324391,0.0188112759897516,0.0112201963534362,0.00380759896841076,0.00770416738759661,0.00888621985576155,0.014216328082105,0.0198610760021298,0.0162529111540559,0.00906604336359895,0.00560696851942377,0.00239508941230882,0.0156955071610752,0.00171633783173286,0.00184740112865867,0.0117211585836265,0.0158060609319839,-0.00133403358742323,0.000762304559091209,0.00663057437039716
"17",0.000833905449390659,-0.000848192407735593,0.00551840076015075,-0.00349258262077679,0.000649205492947891,0.00294812928150545,0.00122849600632535,0.00411156368044829,0.00392169831324174,0.0066793427916727,0.00290339714544818,-0.00545708907989029,0.00448267753421261,-0.00506356067542535,0.0035815495490239,0.00113478754255447,0.00439945483643212,0.00238847522378549,0.00286100664642297,-0.0040893493686911,-0.00154649980817079,0.00846782713280336,0.000787429337031575,-0.00130508571674093,-0.000512473451481532,-0.00154529650376678,0.00527283538398216,-0.00442710041319605,0.00517892303659195,-0.00110072274911577,0.00648807006272256,0.000190666947318396,0.00222550410772748
"18",-0.00527972738937454,-0.019106189514988,-0.00871374572944683,-0.00656947212164294,0.00844222207953438,0.00522269250184437,-0.000819407648936843,-0.000340123033249595,0.00450512421547877,0.00254261913986831,0.00385885382164464,0.00355086051271458,0.00127557603686634,-0.00127340278907317,-0.000274380826049914,-0.00629722921914355,-0.000452732239062725,0.001907144834421,0.000439004376367569,-0.00996847219783059,-0.00696540668731849,-0.0317173800928313,-0.000894273239028354,-0.0121169479524249,-0.00802306986384738,-0.00290191526407424,-0.0115395745253951,0.0177922147025213,-0.00406810893851284,-0.00234409763282573,-0.0047394883422881,-0.00095220928597517,0.00248669176357263
"19",0.00433031644439441,0.00822367788415312,0.0113935305278787,-0.00396923242349356,0,0.00649541284403665,-0.00204807451252009,0.00409612113088875,-0.00179396763913864,0.0097823724064634,-0.00192201015459204,-0.00418188670493413,-0.000318487753869667,0.00382293633225261,0.00439493328534901,-0.00481622306717377,0.00513832201828857,0.00225918327471653,-0.00175524694438023,0.0180681674198588,0.00124727573968908,-0.0163781624500665,0.00404535158254604,0.00589190076856005,0.0130790107009089,0.000194024058983278,-0.00397980912014273,0.00109039580371872,0.00394901451444407,0.00746162938434369,0.0085731903312638,-0.000762304559091431,0.000974792347458786
"20",-0.000834021527815199,0.0072982118808631,0.00772460878496783,0.00575514929512444,0.00321941785178481,0.000969079642994863,-0.00369367413065613,-0.00544068204354886,0.00629017110038377,0.00625508300243993,0.0144453849213229,-0.00226056958202026,-0.00127251532635153,-0.00253820651907066,0.00328087195551197,-0.000636780438104889,-0.00481164006328738,0.000593983405017484,0.00241839293270529,-0.00931211487615191,-0.00233606072961079,0.0205682279680519,0.00210365097417542,0.00681437919697658,-0.00934302046581859,-0.00290979631425803,0.000666414027044704,0.0160073807528469,0.0109846173471089,-0.00164561495246607,-0.00812219633224387,-0.00514735424101342,-0.000619526956438743
"21",-0.0116930720772294,-0.0132143073566839,-0.012776660261349,-0.00572221708152121,0.00385037485620576,-0.00580309728575323,-0.00535698641201565,-0.00581114944241001,0.00208361739023566,-0.00465917870089749,-0.00189828986366825,-0.00161939303398395,-0.00510207844699151,0.00339217381627033,-0.000817084828917292,-0.00433286606346384,-0.0140506532906025,-0.0042695753561024,-0.00350818234351491,-0.00998311023017562,-0.0191941620142221,0.0163152964194224,-0.00377152547857107,0.0014253207195587,0.00360078029663513,-0.00700389105058363,0.000266018615761032,-0.0150380356565925,-0.000403010146816207,-0.00357174295774632,0.00057058551232636,0.00919914859651461,-0.0023027271872047
"22",0.0142254200165126,0.00734619621329302,0.0119703019904953,0.0110673084439878,0.00383692350652409,-0.00226961131219017,0.0103570507862851,0.00618929572282867,0.00921017833940829,0.00311667840894181,0.00951117974887516,0.00648515632763047,0.00256319489362644,0.013109033630025,0.0166384755495463,0.00870344297964931,0.0163966214259563,0.00238164755590686,0.00572086614982825,0.0115670179257761,0.0128881825301064,-0.0160615379595566,-0.00114275473585002,0.0239499530787748,-0.0040999458497718,-0.00333072100313481,-0.00346009258310187,0.00181651011381145,-0.00107292903031331,0.000274969797493974,0.00609102143361673,-0.00702596178562254,-0.00443875878005906
"23",-0.00694345493236403,0.00600098301817065,-0.00990826899359942,-0.00963174056155702,0.00254685972589441,0.000974074918730583,0,-0.00717741091267221,-0.000588659754661824,0.000928527212989749,-0.000941159255453128,0.00257850951696503,-0.00543494335827732,-0.00500860030780059,-0.00643850745950636,-0.00406039842659567,-0.0203530914960326,-0.00142589827778927,-0.00262538031210124,0.00117358131859246,-0.00487072806329925,-0.00959194840078925,0.00185907325430845,-0.00428445495949259,-0.0054898288284938,0.00412816984470221,-0.00440615583058124,0.0137888781126674,-0.00617950456461036,0.00510044678589061,-0.00624349124030066,-0.00707662343696513,-0.00107010835377186
"24",0.013844049505032,0.0115099684886681,0.0164658817111425,0.011050761006149,0.0117543740249406,0.0071439880444395,0.0122985067010277,0.00585264289670917,0.00147251619767808,0.00714778430579699,-0.00534436270430416,-0.000321484738163735,0.00771555601817075,0.00587172347250564,0.00404969725564208,0.00981016690024217,0.0150822915038475,0.00452204669574452,0.00680076863992829,0.0120088430525238,0.0200482051005844,0.0213200518980454,0.00503227055976918,0.00314030283434485,0.0129378814480394,0.00704776820673447,0.012606837010211,0.00286266545961689,0.00419019857897607,0.00548536229862395,0.00190411618201836,0.00346755340280547,-0.0029455966761387
"25",0.0164136199752212,0.0122214691973295,0.0270015623695541,0.00306112881193266,0.0131869496544148,0.00805953782269775,0.0105317327788106,0.00615964282339587,0.0088240037185654,0.0129660026215415,0.0104298964707694,0.00578568903877019,0.0105246654554509,0.0208507317319444,0.0110267811054905,0.00151400454201345,0.0115210339648362,0.00900185936058073,0.00740913694007261,0.00752754735669181,0.0204264014604996,0.0208749959020424,0.00852243041826362,0.0228378399654328,0.00783343125574909,0.00719284603421477,0.00834496057766732,0.00214209036791257,0.015210185353169,0.0125472871926127,0.00760075476544464,0.00287884944997319,0.00734139360869412
"26",-0.0109920712367478,-0.0104093069709805,-0.00123677578938808,-0.0100259905935313,-0.00619868212570751,-0.0025578998216127,-0.0104219713614039,-0.00510210070962769,0.00349797643943606,-0.0140124269943229,-0.0106352323952292,-0.00862861109750857,-0.00978532876039717,-0.0053102159322963,-0.00239256772339869,-0.00944822373393805,-0.00674429573580837,-0.00751272462082297,-0.00605700456532399,-0.000289458521413155,-0.0183500361567509,0.0148684559124592,-0.00235903073610921,-0.00374041806483394,0.00574562774108034,-0.0377108666280641,0.0109020537974425,-0.000355440429644749,0.00769079701154407,-0.0153554363293678,0.00527978057290746,0.0107174850444869,-0.00524347682739723
"27",0.000274653624850796,0.0147240777359534,0.00402595213041179,0.00572473857274036,-0.0021827497250686,0.00192191459301361,-0.00323891742020854,0.00410320247431062,0.00290669345347405,0.0049421251137991,0.00316192963074569,0.00838119091652656,0.0047834101382489,-0.0028733370070062,0.00506661960645904,0.00203484675060417,0.00467831555514797,0.00331112757481544,0.00195900062498211,0.0106338518690505,-0.00710560093195112,0.0119056094801877,-0.0067763591581862,0.00614327381473534,-0.00369639424776769,-0.0189785824029911,-0.00428764266217974,0.00213583626391811,0.000131157958517258,-0.0170992801341119,0.00131301272415407,-0.00321945833481996,-0.00259129554154103
"28",-0.00466436851626228,0.00414794076475355,0.0178892482115094,-0.000876282207053047,0.00875009817465955,0.00128072161907578,0.00162472104740763,0.00510730931316439,0.00434460064244035,0.00184712401614173,0,0.00767184942716859,0.00221979654922522,-0.00700355475591441,-0.00371540294387751,0.00228455387739546,-0.000300098657433412,0.0018869095085412,0.00260734494618897,0.0048325891650538,-0.0101135316930476,0.0678726664373495,-0.00522354316880136,0.0013573104947997,-0.00185505413531895,-0.015743201799223,0.00822099423498024,0.000712048195699033,-0.00986695677711436,-0.0155886313574058,-0.00112378976486871,-0.00607823430731402,-0.00797159281328286
"29",0.00675405480903302,-0.0185812917758066,-0.00757433543241692,0.00438341121150931,0.00154951095953515,0.000638591449716674,0.00446231333392233,0.0118565002499029,0.000865161347940013,0.0141156023205016,-0.000315363193277629,0.00158702698374813,0.00411491749114501,0.0128589242524417,0.00665838334170488,0.00721793085982037,0.010516612319996,0.00188335578659915,0.00411609826273662,0.00820655448442076,0.00314282419760104,-0.0237338760450373,0.00492943861359652,0.00688810849218169,0.00912335818877419,0.0066472787702534,-0.00181169183454233,-0.00710570156053447,0.0220571912524881,0.00268718575893456,0.00468792852310762,0.00898309710728928,0.00469527587966634
"30",-0.00889855486271662,0.0189330931029714,0.0112977510539696,-0.00829011551860459,-0.001547113689917,-0.00798299695723026,-0.0165593222114004,-0.0204223409433273,-0.00316951613293015,-0.00877761823150669,-0.00189110695687011,-0.00918588898992345,-0.00504417986958416,-0.00368517378568989,0.000264363610261498,-0.0125722906713603,-0.0065416107091798,-0.00587310416770281,-0.00755198288270986,0,-0.0178622505580283,-0.0190917544017517,-0.00167068575187146,0.00874732516137877,-0.0102131566725565,-0.00412711514651265,-0.0138746538985177,0,-0.0135210856292836,0.00902362971270088,-0.00840035377573101,-0.00644135390534084,-0.00494333227185983
"31",-0.0146403682918641,-0.00660708913884067,-0.00724647949192447,-0.00307997957779305,-0.0111516287096045,-0.0144880918874727,-0.0151939496814893,-0.0160621845691563,0.00086716197466763,-0.00457954625108059,-0.000632120765167055,-0.0105504137756159,-0.00665279065421254,-0.016441434903943,-0.0108447948135416,-0.0109498344792462,-0.0218496922578555,-0.00933329491847223,-0.00913025578800253,-0.00926293996963934,-0.0130823645969139,-0.0106184542466172,0.00544769327753158,-0.0121180856997867,-0.00659713570403075,0.00663075010360559,-0.00552246214941687,0.000359539789070107,-0.00131735485506312,0.0125771873527467,0.0101660657240004,0.00495734171531215,0.00686440859984105
"32",0.00294257730160008,0.00415458758793874,0.00760196857586548,0.00264787362944241,-0.000313655232234034,0.00261305087775199,-0.000834784113150078,0.00243052693883961,-0.000288803552097261,0.00123230758397308,0.000316260297284821,0.000646501828114987,0.00127454325792442,-0.00250638717674145,0.00909158471028304,0.00579299691040158,0.00917992110388322,0.00131177752742961,0.00197490166493108,0.0127479096821101,-0.00210150952918742,0.0062586442694772,0.00428487438464709,0.00236300433542946,0.00953577435547759,0.00679291889666533,-0.00515673917910586,0.00572122942863507,0.00092355006345346,0.00358800901976375,0.011740040405215,0.0111930646082239,0.00340880487045259
"33",-0.00363334163990536,0.0157294693096981,0.00332042372233099,-0.0004404552604792,-0.00595357220788295,-0.00391032982023731,0.00459081965935737,-0.0031182405111162,-0.00375553078789737,-0.00307111626871093,-0.00158080154165796,-0.00581184691298386,-0.00573459139424437,0.00377008404497903,-0.00159045795369261,-0.0071675412773583,-0.00439737974731469,-0.00464558852528929,-0.00459811192330939,-0.00559442046962288,-0.00826206456266598,0.000890724942602006,0.00366697161051421,-0.0167282072915264,-0.000337730643678036,0.0100184011449602,0.00372066082773181,0.00533374823444177,0.00145021827312042,0.00536277185585621,0.000921792491341611,0.000750720021433171,0.00670445139857367
"34",0.012624448321872,0.00285313935847809,-0.00421021124473719,0.00308269395977123,0.00662049508885776,0.00621533661056994,0.0178656841833107,0.0149456949590705,0.00550954395194259,0.0113699161659748,0.000949982659046666,0.00811887187638582,0.0105737466488058,0.0225376487158488,0.00106257980325575,0.00786386489622304,0.0172070192163851,0.00837620751616419,0.00791908528330021,0,0.017478298429684,-0.00266979677322843,0.00330251580143037,0.013702076116519,0.00337414368730649,0.00121457489878551,0.00741557546519633,0.00459934661227401,0.00710843974737863,0.00382999468664913,-0.0060734434558587,-0.00149938416490436,0.00461772488355394
"35",0.000415918130535431,-0.0060944128531456,0.0102708649985255,0.00526785005638852,-0.000940670650430575,-0.0026003101038965,0.00122348239497727,-0.00171234900598061,-0.00115354846391991,0.00730096726190466,0.00221284858223703,-0.000643175515774419,-0.0028527427398064,0.00204040453953969,0.00609676932632031,0.00204655922230734,-0.0017959094143789,-0.00249168423232982,-0.00174702767373414,0.00928379480460451,-0.00385355927004205,0.000892314556265816,-0.000420186934377287,0.00675800856309028,-0.00420349640826256,-0.000808734330772332,-0.0072287288382954,0.00246486247078392,-0.00444399175617971,0.00272511680241316,-0.00759066257050056,-0.00525712136530621,0.00106083845476324
"36",0.00221497870615894,-0.00163465764819992,-0.00568108457069094,-0.00218312949501587,-0.000940264772360311,-0.000978869976991703,0.0036701902748415,-0.013722289396453,-0.000577440337374169,0,-0.00473158722788791,-0.00902768596902359,-0.00508748188952057,-0.0048882322845244,-0.00579650500742002,-0.00204237937196827,-0.00419882687548856,-0.00475915645211533,-0.00349744637385085,-0.00445878603390593,0.0101536938769897,0.00534142873611798,-0.00136634435176342,0.000559668419675363,0.0054036184214068,0.00546337515176032,-0.00926777502652998,-0.00597171897623561,-0.00551457542009115,0.000408146384149655,-0.00298528094015738,0.00452965096418856,0.00370899994190466
"37",-0.0143678661772413,-0.0171992853946157,-0.0156388498388125,-0.0161930804023245,-0.0229056187154341,-0.0303417178247406,-0.0142163223349399,-0.0344333953065424,-0.0167591726276788,-0.0150847144637829,-0.0269420330956572,-0.0302530519136858,-0.0278035988520042,-0.0208754903985133,-0.0108660381495287,-0.015732924021489,-0.0254521518352504,-0.0286868835633776,-0.0223785742986707,-0.0120391511919398,-0.00829606726129073,-0.00885253420992282,-0.00670003172795663,-0.0193445839973745,-0.0144443075868494,-0.00845240491044463,0.00614666681504739,-0.0116600962374629,-0.0088464817972862,-0.00801490051274922,-0.00374216632147606,-0.00432196244485739,-0.00835782218236436
"38",-0.0162608047760293,-0.0508348450631224,-0.030552958652848,-0.00578330920503811,-0.00449587459182532,-0.00471027977541127,-0.00576939103009266,-0.00612460565372119,0,-0.0125619602282715,-0.0035819361425462,-0.00738045313744851,-0.000657704648793223,-0.0112887239292266,-0.0211692940613197,-0.00324886289798576,-0.0152996043871216,-0.00319996462033201,-0.0026925464275529,-0.0178505050505051,-0.0146395685526478,-0.000894702742726627,-0.00374355499674128,-0.0103762676751862,-0.0100535879822076,-0.00142074284554494,-0.0127509825464359,-0.00965418466133372,-0.00479514500918721,-0.00136872721529813,0,0.0013212116221708,-0.00505695846908683
"39",0.0015675127000887,-0.00614324886203621,-0.00378344160070043,0.00402784310036686,-0.00161216151917987,0.000675507233556694,0.00248663727978649,-0.00435007638433904,0.00235238366031654,0.00776122945469648,0.000327115824963586,0,-0.00164534377223113,0.00380729336635111,0.0106758793605706,-0.00430247718383314,0.016007671975991,-0.000123592550221319,-0.00179987720463926,0.015001796375983,-0.0138780182774824,0.00536530385375489,0.00638077615501143,0.00852557978202273,0.00843434864609094,0.00711382113821135,0.00242180483277976,0.00938797973341488,0.00696052850405948,0.00616991086686269,0.00694968346163338,0.00207358372082589,0.00971932626995864
"40",-0.0261776533919793,-0.00530211456649021,-0.0132878823421119,-0.00133785280246446,-0.0171247602147517,-0.0206091533732472,-0.022322079392167,-0.0283943230199749,-0.00938177843420174,-0.00985645144196234,-0.0163400615261104,-0.0185868000822424,-0.0194394325354713,-0.00926858497902772,-0.020584887566434,-0.0182008642136965,-0.0222417972442083,-0.0198786741634286,-0.0171324733393438,-0.019330276444029,-0.0367544772673027,-0.0071104422142193,-0.00746737646130013,-0.0171363060399445,-0.0158752276559683,-0.013925327951564,-0.0348944207671446,-0.00787035791913504,-0.00478587657869078,-0.00899400327014988,0.00410369186790116,0.00921530064428766,-0.0121863889606395
"41",0.00949656764630369,0.00666001191542409,0.00673491865734976,0.0124939725354003,0.00723254809170437,0.0068987162602927,0.0042277734895797,0.00899191325866733,0.00177538514403519,0.000309221950001382,0.0059786604564116,0.00516456623385508,0.00839975284557903,0.00722772701925978,0.00995605791351051,0.00786876500400102,0.00995213976923437,0.00781103472361444,0.00710960739993527,0.00985565067408034,0.0104845378358247,-0.00671281079617958,0.00809143559664438,0.0104610473325557,0.00607067558389329,-0.000409332787556171,0.00723102014031629,0.0133396092502416,0.0126883849663313,0.00440013833726538,0.0143036177395286,0.0108091725503567,0.00491655044956185
"42",0.0104198870012489,0.00838359965666058,0.017513810172896,0.0136629135194835,0.0156655716454497,0.00788028807464669,0.00715783037819895,-0.00185668743892486,0.00443059684427172,0.0055999429305178,0.000660930443190599,0.00685173663270633,0.00866313024946974,0.002112301173264,0.000273629541842624,0.00449913987031891,0.0109492568100784,0.00649912163191968,0.00592162570899202,0.0152135241026312,0.0136070214436095,0.0175728178017238,0.00352036729412597,0.0108136210485019,0.00741391480649933,-0.00470925470925476,0.00248533375234605,0.00213522958581902,0.00606703644758477,0.00150670946277143,0.00769314092743834,0.0051621360474694,0.000889929412096535
"43",0.0048689233319239,0.0170592350746268,-0.0112663229483394,0.000870186779376558,0.00192766235193353,0.0095166288332833,0.00250846634492374,0.00930070569806651,0.00647144198753513,0.00339327729105343,0.00726193825255672,0.00408337256212854,0.00693822269173228,0.00126215944006036,0.00191669444484699,0.0072454222105125,0.000309153254997252,0.00745179050187605,0.00701786056797293,0.00310944605097663,0.00872626080583361,-0.00708525257471648,0.00213997343016636,0.0150221059799061,0.00701665158706866,0.00164575190290051,0.00674843283632032,0.00319359339925973,0.00668659331598342,-0.00150444270471206,-0.000545736756433657,-0.00348498600367053,0.00711028694784654
